연도,도시,품목코드,대분류_품목,대분류_물가지수,중분류_품목,중분류_물가지수
2017,전라북도,05,가정용품 및 가사 서비스,97.322,가정용 기기,100.48
2017,전라북도,05,가정용품 및 가사 서비스,97.322,주방용품 및 가정용품,96.575
2017,전라북도,05,가정용품 및 가사 서비스,97.322,가정 · 정원용 공구 및 장비,101.548
2017,전라북도,05,가정용품 및 가사 서비스,97.322,일상 생활용품 및 가사 서비스,98.5
2017,전라북도,06,보건,97.922,의료용품 및 장비,98.754
2017,전라북도,06,보건,97.922,외래환자 서비스,95.863
2017,전라북도,06,보건,97.922,병원 서비스,103.627
2017,전라북도,07,교통,102.744,운송장비,101.247
2017,전라북도,07,교통,102.744,개인운송장비 운영,105.377
2017,전라북도,07,교통,102.744,운송 서비스,95.98
2017,전라북도,08,통신,105.512,우편서비스,87.785
2017,전라북도,08,통신,105.512,전화 및 팩스장비,98.76
2017,전라북도,08,통신,105.512,전화 및 팩스 서비스,107.121
2017,전라북도,09,오락 및 문화,100.169,"음향, 영상, 사진 및 정보처리 장비",111.889
2017,전라북도,09,오락 및 문화,100.169,기타 오락 및 문화용 주요 내구재,99.527
2017,전라북도,09,오락 및 문화,100.169,"기타 오락용품, 조경용품 및 애완동물",97.364
2017,전라북도,09,오락 및 문화,100.169,오락 및 문화 서비스,95.557
2017,전라북도,09,오락 및 문화,100.169,"신문, 서적 및 문방구",97.996
2017,전라북도,09,오락 및 문화,100.169,단체여행,106.189
2017,전라북도,10,교육,100.85,유치원 및 초등교육,105.403
2017,전라북도,10,교육,100.85,고등교육,102.544
2017,전라북도,10,교육,100.85,기타교육,96.043
2017,전라북도,11,음식 및 숙박,93.798,음식 서비스,93.865
2017,전라북도,11,음식 및 숙박,93.798,숙박 서비스,92.04
2017,전라북도,12,기타 상품 및 서비스,96.067,용품 및 미용 서비스,97.882
2017,전라북도,12,기타 상품 및 서비스,96.067, 개인용품,96.17
2017,전라북도,12,기타 상품 및 서비스,96.067,기타서비스,93.372
2017,제주특별자치도,01,식료품 및 비주류음료,92.29,식료품,91.987
2017,제주특별자치도,01,식료품 및 비주류음료,92.29,비주류 음료,96.665
2017,제주특별자치도,02,주류 및 담배,98.892,주류,96.551
2017,제주특별자치도,02,주류 및 담배,98.892,담배,100.0
2017,제주특별자치도,03,의류 및 신발,98.942,의류,99.584
2017,제주특별자치도,03,의류 및 신발,98.942,신발,95.346
2017,제주특별자치도,04,"주택, 수도, 전기 및 연료",97.908,주택임차료,100.147
2017,제주특별자치도,04,"주택, 수도, 전기 및 연료",97.908,주거시설 유지 · 보수,94.2
2017,제주특별자치도,04,"주택, 수도, 전기 및 연료",97.908,수도 및 주거관련 서비스,84.12
2017,제주특별자치도,04,"주택, 수도, 전기 및 연료",97.908,"전기, 가스 및 기타연료",102.048
2017,제주특별자치도,05,가정용품 및 가사 서비스,95.876,"가구, 가사비품 및 카페트",88.832
2017,제주특별자치도,05,가정용품 및 가사 서비스,95.876,가정용 섬유제품,94.979
2017,제주특별자치도,05,가정용품 및 가사 서비스,95.876,가정용 기기,100.774
2017,제주특별자치도,05,가정용품 및 가사 서비스,95.876,주방용품 및 가정용품,98.504
2017,제주특별자치도,05,가정용품 및 가사 서비스,95.876,가정 · 정원용 공구 및 장비,101.333
2017,제주특별자치도,05,가정용품 및 가사 서비스,95.876,일상 생활용품 및 가사 서비스,95.275
2017,제주특별자치도,06,보건,97.947,의료용품 및 장비,98.118
2017,제주특별자치도,06,보건,97.947,외래환자 서비스,95.927
2017,제주특별자치도,06,보건,97.947,병원 서비스,103.6
2017,제주특별자치도,07,교통,101.952,운송장비,101.345
2017,제주특별자치도,07,교통,101.952,개인운송장비 운영,104.963
2017,제주특별자치도,07,교통,101.952,운송 서비스,96.067
2017,제주특별자치도,08,통신,105.35,우편서비스,87.785
2017,제주특별자치도,08,통신,105.35,전화 및 팩스장비,98.76
2017,제주특별자치도,08,통신,105.35,전화 및 팩스 서비스,107.103
2017,제주특별자치도,09,오락 및 문화,100.378,"음향, 영상, 사진 및 정보처리 장비",114.073
2017,제주특별자치도,09,오락 및 문화,100.378,기타 오락 및 문화용 주요 내구재,101.112
2017,제주특별자치도,09,오락 및 문화,100.378,"기타 오락용품, 조경용품 및 애완동물",98.433
2017,제주특별자치도,09,오락 및 문화,100.378,오락 및 문화 서비스,95.644
2017,제주특별자치도,09,오락 및 문화,100.378,"신문, 서적 및 문방구",97.646
2017,제주특별자치도,09,오락 및 문화,100.378,단체여행,106.183
2017,제주특별자치도,10,교육,97.282,유치원 및 초등교육,111.8
2017,제주특별자치도,10,교육,97.282,고등교육,102.356
2017,제주특별자치도,10,교육,97.282,기타교육,95.647
2017,제주특별자치도,11,음식 및 숙박,95.519,음식 서비스,95.585
2017,제주특별자치도,11,음식 및 숙박,95.519,숙박 서비스,92.383
2017,제주특별자치도,12,기타 상품 및 서비스,96.035,용품 및 미용 서비스,96.52
2017,제주특별자치도,12,기타 상품 및 서비스,96.035, 개인용품,96.296
2017,제주특별자치도,12,기타 상품 및 서비스,96.035,기타서비스,95.14
2017,충청남도,01,식료품 및 비주류음료,92.343,식료품,92.076
2017,충청남도,01,식료품 및 비주류음료,92.343,비주류 음료,96.151
2017,충청남도,02,주류 및 담배,98.377,주류,95.667
2017,충청남도,02,주류 및 담배,98.377,담배,100.0
2017,충청남도,03,의류 및 신발,98.473,의류,99.002
2017,충청남도,03,의류 및 신발,98.473,신발,95.298
2017,충청남도,04,"주택, 수도, 전기 및 연료",97.375,주택임차료,102.555
2017,충청남도,04,"주택, 수도, 전기 및 연료",97.375,주거시설 유지 · 보수,89.735
2017,충청남도,04,"주택, 수도, 전기 및 연료",97.375,수도 및 주거관련 서비스,83.715
2017,충청남도,04,"주택, 수도, 전기 및 연료",97.375,"전기, 가스 및 기타연료",102.726
2017,충청남도,05,가정용품 및 가사 서비스,96.084,"가구, 가사비품 및 카페트",88.863
2017,충청남도,05,가정용품 및 가사 서비스,96.084,가정용 섬유제품,95.438
2017,충청남도,05,가정용품 및 가사 서비스,96.084,가정용 기기,100.649
2017,충청남도,05,가정용품 및 가사 서비스,96.084,주방용품 및 가정용품,97.147
2017,충청남도,05,가정용품 및 가사 서비스,96.084,가정 · 정원용 공구 및 장비,100.404
2017,충청남도,05,가정용품 및 가사 서비스,96.084,일상 생활용품 및 가사 서비스,95.332
2017,충청남도,06,보건,98.489,의료용품 및 장비,99.359
2017,충청남도,06,보건,98.489,외래환자 서비스,96.621
2017,충청남도,06,보건,98.489,병원 서비스,103.447
2017,충청남도,07,교통,101.65,운송장비,101.267
2017,충청남도,07,교통,101.65,개인운송장비 운영,104.235
2017,충청남도,07,교통,101.65,운송 서비스,94.625
2017,충청남도,08,통신,105.392,우편서비스,87.785
2017,충청남도,08,통신,105.392,전화 및 팩스장비,98.76
2017,충청남도,08,통신,105.392,전화 및 팩스 서비스,107.104
2017,충청남도,09,오락 및 문화,100.675,"음향, 영상, 사진 및 정보처리 장비",112.264
2017,충청남도,09,오락 및 문화,100.675,기타 오락 및 문화용 주요 내구재,101.256
2017,충청남도,09,오락 및 문화,100.675,"기타 오락용품, 조경용품 및 애완동물",97.96
2017,충청남도,09,오락 및 문화,100.675,오락 및 문화 서비스,96.4
2017,충청남도,09,오락 및 문화,100.675,"신문, 서적 및 문방구",98.96
2017,충청남도,09,오락 및 문화,100.675,단체여행,106.194
2017,충청남도,10,교육,103.972,유치원 및 초등교육,165.462
2017,충청남도,10,교육,103.972,고등교육,102.159
2017,충청남도,10,교육,103.972,기타교육,96.087
2017,충청남도,11,음식 및 숙박,95.1,음식 서비스,95.279
2017,충청남도,11,음식 및 숙박,95.1,숙박 서비스,91.668
2017,충청남도,12,기타 상품 및 서비스,95.978,용품 및 미용 서비스,96.356
2017,충청남도,12,기타 상품 및 서비스,95.978, 개인용품,96.269
2017,충청남도,12,기타 상품 및 서비스,95.978,기타서비스,95.271
2017,충청북도,01,식료품 및 비주류음료,92.756,식료품,92.532
2017,충청북도,01,식료품 및 비주류음료,92.756,비주류 음료,95.998
2017,충청북도,02,주류 및 담배,98.638,주류,96.371
2017,충청북도,02,주류 및 담배,98.638,담배,100.0
2017,충청북도,03,의류 및 신발,97.338,의류,97.684
2017,충청북도,03,의류 및 신발,97.338,신발,95.393
2017,충청북도,04,"주택, 수도, 전기 및 연료",96.772,주택임차료,101.461
2017,충청북도,04,"주택, 수도, 전기 및 연료",96.772,주거시설 유지 · 보수,89.591
2017,충청북도,04,"주택, 수도, 전기 및 연료",96.772,수도 및 주거관련 서비스,84.475
2017,충청북도,04,"주택, 수도, 전기 및 연료",96.772,"전기, 가스 및 기타연료",102.813
2017,충청북도,05,가정용품 및 가사 서비스,96.697,"가구, 가사비품 및 카페트",88.89
2017,충청북도,05,가정용품 및 가사 서비스,96.697,가정용 섬유제품,94.745
2017,충청북도,05,가정용품 및 가사 서비스,96.697,가정용 기기,100.613
2017,충청북도,05,가정용품 및 가사 서비스,96.697,주방용품 및 가정용품,98.068
2017,충청북도,05,가정용품 및 가사 서비스,96.697,가정 · 정원용 공구 및 장비,100.299
2017,충청북도,05,가정용품 및 가사 서비스,96.697,일상 생활용품 및 가사 서비스,96.167
2017,충청북도,06,보건,98.648,의료용품 및 장비,99.883
2017,충청북도,06,보건,98.648,외래환자 서비스,95.506
2017,충청북도,06,보건,98.648,병원 서비스,103.733
2017,충청북도,07,교통,100.914,운송장비,101.256
2017,충청북도,07,교통,100.914,개인운송장비 운영,104.62
2017,충청북도,07,교통,100.914,운송 서비스,88.412
2017,충청북도,08,통신,105.549,우편서비스,87.785
2017,충청북도,08,통신,105.549,전화 및 팩스장비,98.76
2017,충청북도,08,통신,105.549,전화 및 팩스 서비스,107.124
2017,충청북도,09,오락 및 문화,100.43,"음향, 영상, 사진 및 정보처리 장비",111.91
2017,충청북도,09,오락 및 문화,100.43,기타 오락 및 문화용 주요 내구재,98.547
2017,충청북도,09,오락 및 문화,100.43,"기타 오락용품, 조경용품 및 애완동물",97.345
2017,충청북도,09,오락 및 문화,100.43,오락 및 문화 서비스,95.596
2017,충청북도,09,오락 및 문화,100.43,"신문, 서적 및 문방구",97.634
2017,충청북도,09,오락 및 문화,100.43,단체여행,106.195
2017,충청북도,10,교육,100.209,유치원 및 초등교육,106.287
2017,충청북도,10,교육,100.209,고등교육,102.166
2017,충청북도,10,교육,100.209,기타교육,95.562
2017,충청북도,11,음식 및 숙박,95.554,음식 서비스,95.724
2017,충청북도,11,음식 및 숙박,95.554,숙박 서비스,92.32
2017,충청북도,12,기타 상품 및 서비스,94.386,용품 및 미용 서비스,93.991
2017,충청북도,12,기타 상품 및 서비스,94.386, 개인용품,96.31
2017,충청북도,12,기타 상품 및 서비스,94.386,기타서비스,94.309
2018,강원도,01,식료품 및 비주류음료,94.782,식료품,94.639
2018,강원도,01,식료품 및 비주류음료,94.782,비주류 음료,96.818
2018,강원도,02,주류 및 담배,98.894,주류,96.53
2018,강원도,02,주류 및 담배,98.894,담배,100.0
2018,강원도,03,의류 및 신발,98.942,의류,99.214
2018,강원도,03,의류 및 신발,98.942,신발,97.413
2018,강원도,04,"주택, 수도, 전기 및 연료",97.959,주택임차료,100.868
2018,강원도,04,"주택, 수도, 전기 및 연료",97.959,주거시설 유지 · 보수,95.114
2018,강원도,04,"주택, 수도, 전기 및 연료",97.959,수도 및 주거관련 서비스,88.945
2018,강원도,04,"주택, 수도, 전기 및 연료",97.959,"전기, 가스 및 기타연료",101.186
2018,강원도,05,가정용품 및 가사 서비스,98.242,"가구, 가사비품 및 카페트",93.739
2018,강원도,05,가정용품 및 가사 서비스,98.242,가정용 섬유제품,95.78
2018,강원도,05,가정용품 및 가사 서비스,98.242,가정용 기기,100.984
2018,강원도,05,가정용품 및 가사 서비스,98.242,주방용품 및 가정용품,98.418
2018,강원도,05,가정용품 및 가사 서비스,98.242,가정 · 정원용 공구 및 장비,99.821
2018,강원도,05,가정용품 및 가사 서비스,98.242,일상 생활용품 및 가사 서비스,97.914
2018,강원도,06,보건,98.342,의료용품 및 장비,98.678
2018,강원도,06,보건,98.342,외래환자 서비스,97.115
2018,강원도,06,보건,98.342,병원 서비스,101.363
2018,강원도,07,교통,102.577,운송장비,100.055
2018,강원도,07,교통,102.577,개인운송장비 운영,109.051
2018,강원도,07,교통,102.577,운송 서비스,91.586
2018,강원도,08,통신,104.519,우편서비스,89.644
2018,강원도,08,통신,104.519,전화 및 팩스장비,99.769
2018,강원도,08,통신,104.519,전화 및 팩스 서비스,105.736
2018,강원도,09,오락 및 문화,100.631,"음향, 영상, 사진 및 정보처리 장비",106.577
2018,강원도,09,오락 및 문화,100.631,기타 오락 및 문화용 주요 내구재,101.572
2018,강원도,09,오락 및 문화,100.631,"기타 오락용품, 조경용품 및 애완동물",97.655
2018,강원도,09,오락 및 문화,100.631,오락 및 문화 서비스,97.07
2018,강원도,09,오락 및 문화,100.631,"신문, 서적 및 문방구",98.991
2018,강원도,09,오락 및 문화,100.631,단체여행,106.966
2018,강원도,10,교육,102.154,유치원 및 초등교육,97.952
2018,강원도,10,교육,102.154,고등교육,101.04
